4194304, 71641, 881
4194304, 71642, 1
4194304, 79391, 1618
4194304, 79392, 1
4194304, 104611, 504
4194304, 104612, 1
4194304, 110436, 885
4194304, 110437, 1
4194304, 157053, 490
4194304, 157054, 1
4194304, 157838, 718
4194304, 157839, 1
4194304, 157883, 507
4194304, 157884, 1
4194304, 173796, 499
4194304, 173797, 1
4194304, 209742, 714
4194304, 209743, 1
4194304, 210182, 723
4194304, 210183, 1
4194304, 210219, 494
4194304, 210220, 1
4194304, 210967, 509
4194304, 210968, 1
4194304, 215955, 486
4194304, 215956, 1
4194304, 287498, 475
4194304, 287499, 1
4194304, 419231, 456
4194304, 419232, 1
4194304, 434158, 452
4194304, 434159, 1
4194304, 448812, 440
4194304, 448813, 1
4194304, 654917, 401
4194304, 654918, 1
4194304, 842161, 367
4194304, 842162, 1
4194304, 1069407, 322
4194304, 1069408, 1
4194304, 1127172, 303
4194304, 1127173, 1
4194304, 1521524, 168
4194304, 1521525, 1
4194304, 1753759, 1
4194304, 1768674, 1
4194304, 1804401, 1
4194304, 1978620, 1
4194304, 2221531, 1
4194304, 2248231, 1
4194304, 2534379, 1
4194304, 2540130, 1
4194304, 2564636, 1
4194304, 2572719, 1
4194304, 2573764, 1
4194304, 2605514, 1
4194304, 2618343, 1
4194304, 2675999, 1
4194304, 2770736, 1
4194304, 2918310, 1
4194304, 2918483, 1
4194304, 2952985, 1
4194304, 3048144, 1
4194304, 3076764, 1
4194304, 3194765, 1
4194304, 3258907, 1
8388608, 2141, 4160
8388608, 2142, 1
8388608, 6659, 5017
8388608, 6660, 1
8388608, 6768, 9102
8388608, 6769, 1
8388608, 10008, 9849
8388608, 10009, 1
8388608, 13334, 2611
8388608, 13335, 1
8388608, 13428, 2048
8388608, 13429, 1
8388608, 19813, 14373
8388608, 19814, 1
8388608, 27487, 1254
8388608, 27488, 1
8388608, 28952, 1773
8388608, 28953, 1
8388608, 52685, 719
8388608, 52686, 1
8388608, 54184, 1618
8388608, 54185, 1
8388608, 79735, 1618
8388608, 79736, 1
8388608, 104812, 1772
8388608, 104813, 1
8388608, 110505, 2611
8388608, 110506, 1
8388608, 115390, 3156
8388608, 115391, 1
8388608, 134988, 724
8388608, 134989, 1
8388608, 157884, 711
8388608, 157885, 1
8388608, 157918, 1617
8388608, 157919, 1
8388608, 173764, 1023
8388608, 173765, 1
8388608, 209912, 714
8388608, 209913, 1
8388608, 210328, 1773
8388608, 210329, 1
8388608, 210372, 724
8388608, 210373, 1
8388608, 211126, 702
8388608, 211127, 1
8388608, 212851, 715
8388608, 212852, 1
8388608, 216121, 715
8388608, 216122, 1
8388608, 236164, 708
8388608, 236165, 1
8388608, 419769, 681
8388608, 419770, 1
8388608, 434733, 678
8388608, 434734, 1
8388608, 449523, 687
8388608, 449524, 1
8388608, 647587, 667
8388608, 647588, 1
8388608, 655570, 665
8388608, 655571, 1
8388608, 842451, 632
8388608, 842452, 1
8388608, 957400, 630
8388608, 957401, 1
8388608, 1128309, 602
8388608, 1128310, 1
8388608, 1429442, 553
8388608, 1429443, 1
8388608, 1522031, 562
8388608, 1522032, 1
8388608, 1699297, 527
8388608, 1699298, 1
8388608, 1717177, 508
8388608, 1717178, 1
8388608, 1749583, 508
8388608, 1749584, 1
8388608, 1835040, 513
8388608, 1835041, 1
8388608, 1965674, 475
8388608, 1965675, 1
8388608, 2097313, 450
8388608, 2097314, 1
8388608, 2152807, 437
8388608, 2152808, 1
8388608, 2209118, 433
8388608, 2209119, 1
8388608, 2519774, 367
8388608, 2519775, 1
8388608, 2634080, 346
8388608, 2634081, 1
8388608, 2746616, 353
8388608, 2746617, 1
8388608, 3431987, 1
8388608, 3547211, 1
8388608, 3737077, 1
8388608, 3784273, 1
8388608, 3855707, 1
8388608, 3887080, 1
8388608, 3912948, 1
8388608, 3924346, 1
8388608, 3959784, 1
8388608, 3984151, 1
8388608, 4033242, 1
8388608, 4073278, 1
8388608, 4199745, 1
8388608, 4427334, 1
8388608, 4558661, 1
8388608, 4570126, 1
8388608, 4853776, 1
8388608, 4875115, 1
8388608, 5401873, 1
8388608, 5434618, 1
8388608, 5523771, 1
8388608, 5873788, 1
8388608, 6103060, 1
8388608, 6224062, 1
8388608, 6377908, 1
8388608, 6402204, 1
8388608, 6606006, 1
16777216, 1616, 147918
16777216, 1617, 1
16777216, 2072, 47149
16777216, 2073, 1
16777216, 4940, 5017
16777216, 4941, 1
16777216, 6609, 9715
16777216, 6610, 1
16777216, 6698, 11171
16777216, 6699, 1
16777216, 12141, 13273
16777216, 12142, 1
16777216, 13254, 2048
16777216, 13255, 1
16777216, 13296, 10789
16777216, 13297, 1
16777216, 15973, 5017
16777216, 15974, 1
16777216, 26775, 3072
16777216, 26776, 1
16777216, 27223, 1024
16777216, 27224, 1
16777216, 28658, 12331
16777216, 28659, 1
16777216, 28666, 5321
16777216, 28667, 1
16777216, 33836, 7799
16777216, 33837, 1
16777216, 79307, 1022
16777216, 79308, 1
16777216, 105359, 1445
16777216, 105360, 1
16777216, 110113, 1771
16777216, 110114, 1
16777216, 134647, 3831
16777216, 134648, 1
16777216, 157502, 1021
16777216, 157503, 1
16777216, 157539, 1015
16777216, 157540, 1
16777216, 173380, 1013
16777216, 173381, 1
16777216, 209500, 2505
16777216, 209501, 1
16777216, 209964, 1012
16777216, 209965, 1
16777216, 210730, 1023
16777216, 210731, 1
16777216, 210731, 1018
16777216, 210732, 1
16777216, 215762, 3235
16777216, 215763, 1
16777216, 235623, 1015
16777216, 235624, 1
16777216, 240221, 1441
16777216, 240222, 1
16777216, 352685, 1444
16777216, 352686, 1
16777216, 418816, 1004
16777216, 418817, 1
16777216, 448428, 1006
16777216, 448429, 1
16777216, 451425, 992
16777216, 451426, 1
16777216, 628160, 997
16777216, 628161, 1
16777216, 646321, 982
16777216, 646322, 1
16777216, 654232, 978
16777216, 654233, 1
16777216, 841208, 980
16777216, 841209, 1
16777216, 844612, 1017
16777216, 844613, 1
16777216, 850995, 973
16777216, 850996, 1
16777216, 1049123, 951
16777216, 1049124, 1
16777216, 1127015, 970
16777216, 1127016, 1
16777216, 1427372, 912
16777216, 1427373, 1
16777216, 1519944, 905
16777216, 1519945, 1
16777216, 1696415, 937
16777216, 1696416, 1
16777216, 1697993, 908
16777216, 1697994, 1
16777216, 1715686, 930
16777216, 1715687, 1
16777216, 1730450, 895
16777216, 1730451, 1
16777216, 1833696, 877
16777216, 1833697, 1
16777216, 1906827, 906
16777216, 1906828, 1
16777216, 1912673, 905
16777216, 1912674, 1
16777216, 1964273, 883
16777216, 1964274, 1
16777216, 2151744, 869
16777216, 2151745, 1
16777216, 2208082, 853
16777216, 2208083, 1
16777216, 2519041, 847
16777216, 2519042, 1
16777216, 2633363, 861
16777216, 2633364, 1
16777216, 2745550, 794
16777216, 2745551, 1
16777216, 3356509, 731
16777216, 3356510, 1
16777216, 3361618, 724
16777216, 3361619, 1
16777216, 3364975, 748
16777216, 3364976, 1
16777216, 3368312, 730
16777216, 3368313, 1
16777216, 3374952, 723
16777216, 3374953, 1
16777216, 3408140, 719
16777216, 3408141, 1
16777216, 3409701, 742
16777216, 3409702, 1
16777216, 3460459, 721
16777216, 3460460, 1
16777216, 3471149, 738
16777216, 3471150, 1
16777216, 3486640, 722
16777216, 3486641, 1
16777216, 3565792, 722
16777216, 3565793, 1
16777216, 3568364, 778
16777216, 3568365, 1
16777216, 3790921, 703
16777216, 3790922, 1
16777216, 4309931, 642
16777216, 4309932, 1
16777216, 4312994, 626
16777216, 4312995, 1
16777216, 4431568, 600
16777216, 4431569, 1
16777216, 5105098, 520
16777216, 5105099, 1
16777216, 5143532, 513
16777216, 5143533, 1
16777216, 5453526, 450
16777216, 5453527, 1
16777216, 6871887, 1
16777216, 6916836, 1
16777216, 6931135, 1
16777216, 7006517, 1
16777216, 7018926, 1
16777216, 7204142, 1
16777216, 7360254, 1
16777216, 7495221, 1
16777216, 7592654, 1
16777216, 7665433, 1
16777216, 7780876, 1
16777216, 7977947, 1
16777216, 8147980, 1
16777216, 8202516, 1
16777216, 8254641, 1
16777216, 8324210, 1
16777216, 8457226, 1
16777216, 8548666, 1
16777216, 8550887, 1
16777216, 8683349, 1
16777216, 8809112, 1
16777216, 9032475, 1
16777216, 9230254, 1
16777216, 9277269, 1
16777216, 9433088, 1
16777216, 9451291, 1
16777216, 9465295, 1
16777216, 9565538, 1
16777216, 9614640, 1
16777216, 9699629, 1
16777216, 9785801, 1
16777216, 9816746, 1
16777216, 9901741, 1
16777216, 9663823, 1
